SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 27.3200, 2732, 0.24266382, 0.70784301, -0.70156115, -7.95513391, -5.39694500, 5.32534075, 0.00000000, 0.00000000, 0.00000000, -47.46956635, 14.09476662, -34.80719376, 0.88159996, 0.34750000, -0.22659999, 0.22459999, 0.00000000, 0.00500000, 0.04600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.3100, 2731, -0.55139440, -0.06915574, -0.86208373, -3.88786221, 0.86505264, -3.05748940, 0.00000000, 0.00000000, 0.00000000, 4.25707769, -31.37517738, 16.78193855, 0.95029998, -0.07480000, 0.26209998, -0.15030000, -0.00700000, 0.01500000, -0.00500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.3199, 2732, -0.81000495, -0.49905697, -0.35200033, -0.39368001, -1.74355423, 2.44967818, 0.00000000, 0.00000000, 0.00000000, 54.89510345, -52.30533218, 65.83287048, 0.55820000, -0.55979997, 0.10349999, -0.60339999, 0.01900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.3300, 2733, 0.23017198, 0.74835581, -0.61169118, -6.32739449, -5.33527136, 5.46515703, 0.00000000, 0.00000000, 0.00000000, -47.51540375, 14.09476662, -34.72125626, 0.88159996, 0.34809998, -0.22649999, 0.22379999, 0.01300000, -0.03400000, -0.04300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.3200, 2732, -0.54438502, -0.07109796, -0.86003518, -3.75987124, 0.07396597, -3.23623562, 0.00000000, 0.00000000, 0.00000000, 4.24561834, -31.38663864, 16.72464180, 0.95029998, -0.07460000, 0.26220000, -0.14980000, -0.01500000, 0.01300000, 0.01800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.3300, 2733, -0.49320573, -0.06255072, -0.87655395, -3.29779983, 0.53431314, -3.22951388, 0.00000000, 0.00000000, 0.00000000, 4.27999592, -31.31215286, 16.71318436, 0.95049995, -0.07480000, 0.26159999, -0.14980000, -0.47000003, -0.06200000, 0.16500001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.3299, 2733, -0.79610491, -0.50012243, -0.34878263, -0.44640428, -1.05575573, 2.10969234, 0.00000000, 0.00000000, 0.00000000, 54.88364410, -52.32825089, 65.83287048, 0.55809999, -0.55989999, 0.10370000, -0.60339999, 0.00400000, 0.00000000, -0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.3400, 2734, 0.34424749, 0.68606061, -0.54512537, -3.05134130, 3.59070134, 0.07872488, 0.00000000, 0.00000000, 0.00000000, -47.55551147, 14.12341499, -34.74990082, 0.88150001, 0.34819999, -0.22690000, 0.22389999, -0.10000000, 0.02900000, -0.10900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.3400, 2734, -0.46227628, -0.05936280, -0.86723602, -2.09214926, 2.13840365, -2.97860408, 0.00000000, 0.00000000, 0.00000000, 4.30291414, -31.24912643, 16.69026566, 0.95069999, -0.07480000, 0.26100001, -0.14960000, 0.09000000, 0.01500000, -0.19100001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.3500, 2735, 0.38963667, 0.67581773, -0.69411975, -4.40609169, -4.02367735, 0.55430633, 0.00000000, 0.00000000, 0.00000000, -47.58988953, 14.12341499, -34.73271179, 0.88139999, 0.34849998, -0.22690000, 0.22369999, -0.14500001, 0.03900000, 0.04000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.3500, 2735, -0.49355558, -0.06683326, -0.83850676, -2.20443678, 1.68289149, -2.92591810, 0.00000000, 0.00000000, 0.00000000, 4.27426624, -31.28350639, 16.65588760, 0.95059997, -0.07460000, 0.26139998, -0.14929999, 0.08900000, 0.03600000, -0.06800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.3600, 2736, 0.29205191, 0.71395552, -0.72582990, -4.45770502, -14.66187859, 0.81127304, 0.00000000, 0.00000000, 0.00000000, -47.60134888, 14.03174019, -34.61812210, 0.88159996, 0.34909999, -0.22579999, 0.22309999, -0.04900000, 0.00100000, 0.07200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.3399, 2734, -0.79197133, -0.50899935, -0.35784823, -1.09274566, -1.34222102, 2.26971912, 0.00000000, 0.00000000, 0.00000000, 54.87218475, -52.35116959, 65.83860016, 0.55799997, -0.55989999, 0.10390000, -0.60350001, 0.00000000, 0.00900000, 0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.3600, 2736, -0.51246506, -0.06891152, -0.84871268, -2.78151965, 0.76588410, -2.65025616, 0.00000000, 0.00000000, 0.00000000, 4.22842979, -31.30642509, 16.63870049, 0.95059997, -0.07410000, 0.26159999, -0.14909999, 0.07200000, 0.00000000, 0.09600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.3499, 2735, -0.78813475, -0.50711787, -0.34873369, -1.97703099, -1.80261421, 2.65441227, 0.00000000, 0.00000000, 0.00000000, 54.85499573, -52.38554764, 65.83860016, 0.55799997, -0.55979997, 0.10420000, -0.60350001, -0.00300000, 0.00800000, -0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.3700, 2737, 0.22356893, 0.68882275, -0.69398248, -4.95431757, -14.75933743, -1.15098846, 0.00000000, 0.00000000, 0.00000000, -47.61280823, 13.91714954, -34.51498795, 0.88169998, 0.34970000, -0.22469999, 0.22270000, 0.01600000, 0.02700000, 0.04000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.3700, 2737, -0.52341628, -0.06294734, -0.86078346, -3.19051218, 0.53200102, -2.42491150, 0.00000000, 0.00000000, 0.00000000, 4.19405222, -31.31788254, 16.61578178, 0.95059997, -0.07380000, 0.26179999, -0.14880000, 0.05900000, -0.03200000, -0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.3800, 2738, -0.53855646, -0.05616106, -0.85584420, -2.83341193, 0.19813368, -2.65568304, 0.00000000, 0.00000000, 0.00000000, 4.22270012, -31.32361412, 16.56994438, 0.95069999, -0.07390000, 0.26179999, -0.14850000, 0.08200000, -0.03500000, 0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.3800, 2738, 0.20336238, 0.69775754, -0.68218881, -5.72537899, -13.73823452, -0.58498830, 0.00000000, 0.00000000, 0.00000000, -47.64145660, 13.81401730, -34.41185760, 0.88180000, 0.35040000, -0.22369999, 0.22219999, 0.03500000, 0.01900000, 0.02800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.3599, 2736, -0.78314912, -0.48819688, -0.34844983, -3.04087353, -1.87436569, -0.06184046, 0.00000000, 0.00000000, 0.00000000, 54.84354019, -52.39127731, 65.81568146, 0.55809999, -0.55979997, 0.10439999, -0.60339999, -0.00800000, -0.01000000, -0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.3900, 2739, -0.54052991, -0.05715723, -0.85787475, -2.47423935, -0.07789550, -3.11564207, 0.00000000, 0.00000000, 0.00000000, 4.24561834, -31.34653282, 16.50119019, 0.95069999, -0.07400000, 0.26199999, -0.14790000, -0.00100000, 0.00900000, 0.03000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.3699, 2737, -0.77710247, -0.47919822, -0.35227227, -2.37349224, -3.50418854, -1.38521731, 0.00000000, 0.00000000, 0.00000000, 54.86645889, -52.40273666, 65.75838470, 0.55829996, -0.55989999, 0.10460000, -0.60310000, -0.01500000, -0.01800000, 0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.3799, 2738, -0.76209354, -0.50111371, -0.35629019, -2.16305923, -5.17474747, -0.01677961, 0.00000000, 0.00000000, 0.00000000, 54.90083313, -52.43138504, 65.68963623, 0.55829996, -0.56000000, 0.10500000, -0.60280001, -0.02900000, 0.00200000, 0.00500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.4000, 2740, -0.53344911, -0.05904324, -0.86284119, -2.46304059, -0.81371266, -3.35196495, 0.00000000, 0.00000000, 0.00000000, 4.24561834, -31.37517738, 16.44389534, 0.95069999, -0.07390000, 0.26229998, -0.14749999, -0.02100000, 0.00600000, 0.03400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.4100, 2741, -0.52739042, -0.06095424, -0.86581212, -2.45391417, -1.60736811, -3.35909963, 0.00000000, 0.00000000, 0.00000000, 4.24561834, -31.43247223, 16.40378761, 0.95059997, -0.07390000, 0.26280001, -0.14710000, -0.02000000, 0.00400000, 0.01900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.4200, 2742, -0.52237314, -0.06190389, -0.86577678, -2.50521278, -2.34576178, -3.25120640, 0.00000000, 0.00000000, 0.00000000, 4.23415947, -31.46685219, 16.36940956, 0.95059997, -0.07370000, 0.26310000, -0.14680000, -0.02700000, 0.00500000, 0.01600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.3900, 2739, 0.13298184, 0.71364397, -0.66096652, -6.23630047, -10.84246731, 1.36980355, 0.00000000, 0.00000000, 0.00000000, -47.68156433, 13.73953247, -34.30872345, 0.88189995, 0.35110000, -0.22289999, 0.22160000, 0.10400000, 0.00300000, 0.00700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.3899, 2739, -0.76601350, -0.50504452, -0.36040947, -3.33395553, -7.50741959, 0.06159524, 0.00000000, 0.00000000, 0.00000000, 54.94667053, -52.47149277, 65.59223175, 0.55839998, -0.56029999, 0.10550000, -0.60249996, -0.02600000, 0.00600000, 0.01000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.4000, 2740, 0.13724153, 0.70972729, -0.67689073, -6.64984703, -1.12455809, 1.50560713, 0.00000000, 0.00000000, 0.00000000, -47.73312759, 13.71088505, -34.27434540, 0.88180000, 0.35169998, -0.22270000, 0.22129999, 0.09900001, 0.00800000, 0.02300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.4100, 2741, 0.19649534, 0.71179652, -0.69211107, -7.10357285, 4.47030878, 2.26162744, 0.00000000, 0.00000000, 0.00000000, -47.80188370, 13.75099182, -34.29153824, 0.88159996, 0.35209998, -0.22309999, 0.22119999, 0.04000000, 0.00700000, 0.03900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.4300, 2743, -0.51036346, -0.06080227, -0.86566257, -2.62146974, -2.57508898, -3.08163309, 0.00000000, 0.00000000, 0.00000000, 4.22270012, -31.48977089, 16.34076118, 0.95059997, -0.07360000, 0.26330000, -0.14649999, -0.10800000, -0.01600000, 0.02200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.3999, 2740, -0.78997701, -0.50103229, -0.35773036, -4.16216755, -9.39237118, 0.60823989, 0.00000000, 0.00000000, 0.00000000, 54.99823380, -52.52878571, 65.47190857, 0.55849999, -0.56049997, 0.10619999, -0.60200000, -0.00200000, 0.00300000, 0.00900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.4099, 2741, -0.81493765, -0.50100362, -0.35511014, -4.00901413, -9.18424320, 1.87571013, 0.00000000, 0.00000000, 0.00000000, 55.03834152, -52.59754181, 65.36878204, 0.55849999, -0.56079996, 0.10700000, -0.60159999, 0.02000000, 0.00300000, 0.00700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.4199, 2742, -0.81807566, -0.49711168, -0.34608316, -3.02762365, -7.14803696, 2.59608889, 0.00000000, 0.00000000, 0.00000000, 55.06698990, -52.66056824, 65.29428864, 0.55849999, -0.56099999, 0.10760000, -0.60130000, 0.02300000, 0.00000000, -0.00100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.4299, 2743, -0.81222850, -0.48924506, -0.33787578, -2.20073938, -4.52457762, 2.11266327, 0.00000000, 0.00000000, 0.00000000, 55.07844925, -52.71213150, 65.24845886, 0.55839998, -0.56110001, 0.10810000, -0.60119998, 0.01700000, -0.00600000, -0.00800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.4400, 2744, -0.45822409, -0.05328060, -0.87717056, -1.81894469, -1.71508920, -2.60996509, 0.00000000, 0.00000000, 0.00000000, 4.25134802, -31.44393349, 16.34649086, 0.95069999, -0.07380000, 0.26289999, -0.14669999, -0.26900002, -0.03700000, 0.03100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.4200, 2742, 0.23221277, 0.72169638, -0.67466486, -7.14897108, 2.12417412, 2.42684817, 0.00000000, 0.00000000, 0.00000000, -47.87063980, 13.77963924, -34.29153824, 0.88139999, 0.35249999, -0.22350000, 0.22090000, 0.00500000, -0.00100000, 0.02300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.4399, 2744, -0.80424213, -0.49822229, -0.33885190, -1.90289176, -2.92706370, 1.78526366, 0.00000000, 0.00000000, 0.00000000, 55.08417892, -52.74651337, 65.21980286, 0.55839998, -0.56119996, 0.10850000, -0.60109997, 0.00900000, 0.00100000, -0.00700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.4300, 2743, 0.22871132, 0.72853482, -0.64376193, -6.90438461, 0.18038182, 2.48261833, 0.00000000, 0.00000000, 0.00000000, -47.93939209, 13.79682827, -34.27434540, 0.88119996, 0.35299999, -0.22369999, 0.22059999, 0.00900000, -0.00800000, -0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.4500, 2745, -0.47148332, -0.05859341, -0.84926778, -1.42076099, -1.31486940, -2.08726430, 0.00000000, 0.00000000, 0.00000000, 4.23415947, -31.46685219, 16.34076118, 0.95059997, -0.07370000, 0.26310000, -0.14659999, 0.06800000, 0.03700000, -0.13700001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.4499, 2745, -0.79123843, -0.49722439, -0.34164846, -2.36482859, -2.80768013, 1.43446827, 0.00000000, 0.00000000, 0.00000000, 55.07844925, -52.77515793, 65.19689178, 0.55839998, -0.56119996, 0.10879999, -0.60100001, -0.00400000, 0.00100000, -0.00300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.4600, 2746, -0.49658906, -0.06487938, -0.83751374, -2.18084121, -1.44020832, -1.92030823, 0.00000000, 0.00000000, 0.00000000, 4.18259335, -31.47830963, 16.32357216, 0.95069999, -0.07319999, 0.26330000, -0.14630000, 0.09400000, 0.02100000, -0.00900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.4400, 2744, 0.28940481, 0.71111268, -0.55850953, -4.05210829, 5.70452785, -0.10300351, 0.00000000, 0.00000000, 0.00000000, -47.99095917, 13.83693504, -34.32018280, 0.88089997, 0.35319999, -0.22420000, 0.22070000, -0.05000000, 0.00900000, -0.09100001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.4599, 2746, -0.78422767, -0.48326835, -0.34339434, -2.62114096, -2.26409483, -0.63270640, 0.00000000, 0.00000000, 0.00000000, 55.08417892, -52.78088760, 65.15678406, 0.55849999, -0.56119996, 0.10900000, -0.60079998, -0.01100000, -0.01100000, -0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.4500, 2745, 0.38401571, 0.67861974, -0.65530676, -3.55085588, 7.45445013, -3.53957224, 0.00000000, 0.00000000, 0.00000000, -48.04252625, 13.87131310, -34.41185760, 0.88059998, 0.35330001, -0.22489999, 0.22119999, -0.14400001, 0.04200000, 0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.4700, 2747, -0.51363397, -0.06204023, -0.83863956, -2.48015308, -0.99182093, -1.74561131, 0.00000000, 0.00000000, 0.00000000, 4.15394545, -31.48404121, 16.31784248, 0.95069999, -0.07300000, 0.26339999, -0.14620000, 0.07100000, -0.03300000, -0.05300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.4699, 2747, -0.77813244, -0.48121130, -0.35030276, -1.94720006, -2.69341373, -2.34854770, 0.00000000, 0.00000000, 0.00000000, 55.10709763, -52.77515793, 65.09948730, 0.55869997, -0.56129998, 0.10910000, -0.60060000, -0.01700000, -0.01400000, 0.00400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.4800, 2748, -0.53777647, -0.05332160, -0.83676863, -1.84145832, -0.47136164, -1.90966105, 0.00000000, 0.00000000, 0.00000000, 4.19405222, -31.44966507, 16.27773666, 0.95080000, -0.07319999, 0.26310000, -0.14600000, 0.12800001, -0.03900000, 0.01400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.4600, 2746, 0.32286164, 0.71588838, -0.71349245, -3.72373605, -4.85330009, -2.13941789, 0.00000000, 0.00000000, 0.00000000, -48.07690430, 13.82547569, -34.38893890, 0.88059998, 0.35380000, -0.22450000, 0.22109999, -0.08400001, 0.00600000, 0.06500001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.4799, 2748, -0.77305442, -0.50208265, -0.35647261, -1.72574997, -4.12685728, -1.60980415, 0.00000000, 0.00000000, 0.00000000, 55.14720535, -52.78088760, 65.03073120, 0.55890000, -0.56140000, 0.10930000, -0.60030001, -0.02300000, 0.00500000, 0.01100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.4700, 2747, 0.22350582, 0.68880266, -0.68999821, -3.82012630, -13.81650257, -3.66046643, 0.00000000, 0.00000000, 0.00000000, -48.07690430, 13.70515537, -34.30872345, 0.88069999, 0.35429999, -0.22340000, 0.22100000, 0.01300000, 0.03300000, 0.04100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.4800, 2748, 0.18661168, 0.69883984, -0.69831860, -4.64676571, -13.08094025, -3.15358949, 0.00000000, 0.00000000, 0.00000000, -48.09981918, 13.57910347, -34.22851181, 0.88069999, 0.35490000, -0.22229999, 0.22080000, 0.04800000, 0.02300000, 0.04900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.4900, 2749, -0.55475587, -0.05744297, -0.83795494, -1.66389155, 0.10182867, -2.65008998, 0.00000000, 0.00000000, 0.00000000, 4.21124125, -31.43820381, 16.19179153, 0.95089996, -0.07319999, 0.26299998, -0.14530000, 0.06500001, 0.02800000, -0.02200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.4899, 2749, -0.77395201, -0.50599837, -0.36255187, -2.55386424, -6.23931026, -1.06494772, 0.00000000, 0.00000000, 0.00000000, 55.19304276, -52.80380630, 64.94478607, 0.55900002, -0.56159997, 0.10960000, -0.59990001, -0.02200000, 0.01000000, 0.01700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.5000, 2750, -0.55870533, -0.06244247, -0.83903539, -1.70616210, -0.29097190, -3.63020205, 0.00000000, 0.00000000, 0.00000000, 4.25707769, -31.46112251, 16.10585022, 0.95089996, -0.07330000, 0.26319999, -0.14469999, 0.06200000, 0.02100000, 0.01500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.4900, 2749, 0.12091409, 0.70662689, -0.65618914, -5.38055754, -12.93599892, -0.63500738, 0.00000000, 0.00000000, 0.00000000, -48.12847137, 13.48170090, -34.13110733, 0.88079995, 0.35560000, -0.22129999, 0.22029999, 0.11200000, 0.01600000, 0.00700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.4999, 2750, -0.79286444, -0.48899904, -0.36366743, -3.14004159, -8.06058979, -0.97349405, 0.00000000, 0.00000000, 0.00000000, 55.25033951, -52.83818436, 64.83020020, 0.55919999, -0.56180000, 0.11009999, -0.59950000, -0.00300000, -0.00700000, 0.01900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.5000, 2750, 0.11243765, 0.71379310, -0.69010115, -6.51153564, -4.15292645, 1.32680500, 0.00000000, 0.00000000, 0.00000000, -48.16857529, 13.41867638, -34.06808090, 0.88079995, 0.35619998, -0.22070000, 0.22000000, 0.11900000, 0.01000000, 0.04100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.5100, 2751, -0.55058396, -0.06629220, -0.84601462, -1.16589010, -1.07464707, -4.09375620, 0.00000000, 0.00000000, 0.00000000, 4.30864382, -31.51268959, 16.03136444, 0.95089996, -0.07370000, 0.26359999, -0.14420000, -0.01800000, 0.02200000, 0.03000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.5099, 2751, -0.81777543, -0.48993298, -0.36406824, -3.27509499, -8.36060047, 0.05579484, 0.00000000, 0.00000000, 0.00000000, 55.30763245, -52.88975143, 64.71559906, 0.55919999, -0.56209999, 0.11070000, -0.59899998, 0.02100000, -0.00500000, 0.02000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.5100, 2751, 0.17468479, 0.71985829, -0.70525128, -7.21744108, 5.04608488, 1.80163383, 0.00000000, 0.00000000, 0.00000000, -48.24306488, 13.45878315, -34.09099960, 0.88049996, 0.35670000, -0.22119999, 0.21980000, 0.05700000, 0.00400000, 0.05700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.5200, 2752, -0.54252279, -0.06918771, -0.84797448, -0.97619963, -2.09135127, -4.33163500, 0.00000000, 0.00000000, 0.00000000, 4.33729219, -31.57571602, 15.96261024, 0.95080000, -0.07380000, 0.26420000, -0.14370000, -0.02500000, 0.01500000, -0.01000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.5200, 2752, 0.25567913, 0.71784210, -0.70331258, -7.96652603, 4.35955429, 1.55842626, 0.00000000, 0.00000000, 0.00000000, -48.32900620, 13.49888992, -34.11391830, 0.88019997, 0.35709998, -0.22170000, 0.21969999, -0.02300000, 0.00700000, 0.05700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.5300, 2753, -0.53453135, -0.07013465, -0.84490621, -0.96449482, -3.16874194, -4.28389311, 0.00000000, 0.00000000, 0.00000000, 4.35448074, -31.64446831, 15.91104412, 0.95069999, -0.07390000, 0.26470000, -0.14330000, -0.01300000, 0.00600000, -0.01800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.5199, 2752, -0.81601530, -0.49109253, -0.35000044, -2.59995437, -7.18952131, 1.56864488, 0.00000000, 0.00000000, 0.00000000, 55.34201431, -52.94131470, 64.63538361, 0.55919999, -0.56229997, 0.11130000, -0.59869999, 0.01800000, -0.00300000, 0.00700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.5300, 2753, 0.26964334, 0.71183014, -0.70021045, -8.68779564, -0.27058902, 1.13218880, 0.00000000, 0.00000000, 0.00000000, -48.41494751, 13.51034927, -34.10245895, 0.88000000, 0.35779998, -0.22190000, 0.21949999, -0.03600000, 0.01400000, 0.05500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.5400, 2754, -0.52752024, -0.07007208, -0.84484464, -1.02305114, -3.45447993, -3.99965024, 0.00000000, 0.00000000, 0.00000000, 4.34875107, -31.67311859, 15.87666607, 0.95059997, -0.07380000, 0.26499999, -0.14299999, -0.03600000, 0.00500000, 0.00800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.5299, 2753, -0.80825973, -0.49125934, -0.33683169, -2.20049500, -5.09333277, 2.10819268, 0.00000000, 0.00000000, 0.00000000, 55.36492920, -52.99288559, 64.57809448, 0.55919999, -0.56250000, 0.11180000, -0.59859997, 0.01000000, -0.00300000, -0.00500000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.5400, 2754, 0.27004910, 0.70864147, -0.66237438, -8.23871040, -4.66252422, 0.14951672, 0.00000000, 0.00000000, 0.00000000, -48.47797394, 13.48743057, -34.07381058, 0.87979996, 0.35839999, -0.22180000, 0.21920000, -0.03600000, 0.01800000, 0.01800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.5399, 2754, -0.79932576, -0.49529046, -0.33472785, -2.01825809, -4.34798002, 1.71486843, 0.00000000, 0.00000000, 0.00000000, 55.38211823, -53.03298950, 64.53225708, 0.55909997, -0.56259996, 0.11220000, -0.59840000, 0.00100000, 0.00000000, -0.00600000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.5500, 2755, 0.26261717, 0.70250720, -0.63461965, -7.68840122, -6.82467985, -0.76791745, 0.00000000, 0.00000000, 0.00000000, -48.54100037, 13.44159412, -34.03370285, 0.87970001, 0.35909998, -0.22149999, 0.21890000, -0.03000000, 0.02500000, -0.00900000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.5500, 2755, -0.51851451, -0.06799488, -0.84575039, -1.44187999, -2.95197129, -3.65283179, 0.00000000, 0.00000000, 0.00000000, 4.32583284, -31.65592957, 15.85947800, 0.95069999, -0.07360000, 0.26490000, -0.14280000, -0.05900000, -0.01400000, -0.00200000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.5499, 2755, -0.78826654, -0.50122923, -0.34064159, -2.41642880, -4.73615503, 1.07391775, 0.00000000, 0.00000000, 0.00000000, 55.40503311, -53.06736755, 64.48069000, 0.55909997, -0.56279999, 0.11260000, -0.59819996, -0.01000000, 0.00700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.5600, 2756, 0.25203794, 0.70832247, -0.59882808, -6.63254356, -4.46030092, -2.46984005, 0.00000000, 0.00000000, 0.00000000, -48.60402679, 13.39575768, -34.01651382, 0.87959999, 0.35979998, -0.22119999, 0.21879999, -0.02000000, 0.02000000, -0.04300000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.5600, 2756, -0.49649316, -0.05979519, -0.85150069, -1.22618711, -2.10165668, -2.95477271, 0.00000000, 0.00000000, 0.00000000, 4.33156252, -31.61582184, 15.87093544, 0.95080000, -0.07360000, 0.26459998, -0.14289999, -0.14900000, -0.04900000, 0.03700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.5599, 2756, -0.78011304, -0.50511110, -0.35159740, -2.93348622, -5.41035795, 0.54373550, 0.00000000, 0.00000000, 0.00000000, 55.42795181, -53.09601593, 64.41766357, 0.55919999, -0.56290001, 0.11300000, -0.59789997, -0.01800000, 0.01000000, 0.01100000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 27.5700, 2757, 0.27562514, 0.69850862, -0.63450021, -5.58189583, -1.41033947, -4.11244535, 0.00000000, 0.00000000, 0.00000000, -48.66131973, 13.36711025, -34.04516220, 0.87930000, 0.36019999, -0.22119999, 0.21900000, -0.04400000, 0.03100000, -0.00700000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 27.5700, 2757, -0.49257520, -0.05582214, -0.84642017, -0.77563441, -1.53223717, -2.08566594, 0.00000000, 0.00000000, 0.00000000, 4.32010317, -31.62154961, 15.89385414, 0.95080000, -0.07350000, 0.26459998, -0.14309999, 0.01200000, -0.01500000, -0.03800000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 27.5699, 2757, -0.77906698, -0.50607622, -0.35460275, -3.62582970, -6.53941917, 0.00726014, 0.00000000, 0.00000000, 0.00000000, 55.46233368, -53.12466431, 64.33745575, 0.55930001, -0.56299996, 0.11340000, -0.59759998, -0.02000000, 0.01100000, 0.01400000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
